168,54,169.7142857,1.484614978,51.82857143,5.828431371,0
170,54,169.7142857,1.484615,51.82857,5.828431,0
170,54,169.7142857,1.484615,51.82857,5.828431,0
170,52,169.7142857,1.484615,51.82857,5.828431,0
170,44,169.7142857,1.484615,51.82857,5.828431,0
170,54,169.7142857,1.484615,51.82857,5.828431,0
170,54,169.7142857,1.484615,51.82857,5.828431,0
170,54,169.7142857,1.484615,51.82857,5.828431,0
173,49,169.7142857,1.484615,51.82857,5.828431,0
170,52,169.7142857,1.484615,51.82857,5.828431,0
168,57,169.7142857,1.484615,51.82857,5.828431,0
168,57,169.7142857,1.484615,51.82857,5.828431,0
170,54,169.7142857,1.484615,51.82857,5.828431,0
170,52,169.7142857,1.484615,51.82857,5.828431,0
173,54,169.7142857,1.484615,51.82857,5.828431,0
168,49,169.7142857,1.484615,51.82857,5.828431,0
170,54,169.7142857,1.484615,51.82857,5.828431,0
170,52,169.7142857,1.484615,51.82857,5.828431,0
168,54,169.7142857,1.484615,51.82857,5.828431,0
170,46,169.7142857,1.484615,51.82857,5.828431,0
168,54,169.7142857,1.484615,51.82857,5.828431,0
170,52,169.7142857,1.484615,51.82857,5.828431,0
170,46,169.7142857,1.484615,51.82857,5.828431,0
170,54,169.7142857,1.484615,51.82857,5.828431,0
170,52,169.7142857,1.484615,51.82857,5.828431,0
170,54,169.7142857,1.484615,51.82857,5.828431,0
170,54,169.7142857,1.484615,51.82857,5.828431,0
170,54,169.7142857,1.484615,51.82857,5.828431,0
170,54,169.7142857,1.484615,51.82857,5.828431,0
170,54,169.7142857,1.484615,51.82857,5.828431,0
168,52,169.7142857,1.484615,51.82857,5.828431,0
165,42,169.7142857,1.484615,51.82857,5.828431,0
173,57,169.7142857,1.484615,51.82857,5.828431,0
170,60,169.7142857,1.484615,51.82857,5.828431,0
170,25,169.7142857,1.484615,51.82857,5.828431,0
175,64,175,0,64.17647059,3.815375922,1
175,67,175,0,64.17647,3.815376,1
175,62,175,0,64.17647,3.815376,1
175,62,175,0,64.17647,3.815376,1
175,64,175,0,64.17647,3.815376,1
175,64,175,0,64.17647,3.815376,1
175,60,175,0,64.17647,3.815376,1
175,64,175,0,64.17647,3.815376,1
175,59,175,0,64.17647,3.815376,1
175,59,175,0,64.17647,3.815376,1
175,64,175,0,64.17647,3.815376,1
175,64,175,0,64.17647,3.815376,1
175,64,175,0,64.17647,3.815376,1
175,64,175,0,64.17647,3.815376,1
175,67,175,0,64.17647,3.815376,1
175,64,175,0,64.17647,3.815376,1
175,62,175,0,64.17647,3.815376,1
175,64,175,0,64.17647,3.815376,1
175,64,175,0,64.17647,3.815376,1
175,64,175,0,64.17647,3.815376,1
175,64,175,0,64.17647,3.815376,1
175,64,175,0,64.17647,3.815376,1
175,64,175,0,64.17647,3.815376,1
175,64,175,0,64.17647,3.815376,1
175,64,175,0,64.17647,3.815376,1
175,64,175,0,64.17647,3.815376,1
175,64,175,0,64.17647,3.815376,1
175,64,175,0,64.17647,3.815376,1
175,64,175,0,64.17647,3.815376,1
175,64,175,0,64.17647,3.815376,1
175,64,175,0,64.17647,3.815376,1
175,64,175,0,64.17647,3.815376,1
175,84,175,0,64.17647,3.815376,1
175,64,175,0,64.17647,3.815376,1
170,52,170.4411765,1.062493639,54.14705882,2.702203381,2
170,52,170.4412,1.062494,54.14706,2.702203,2
170,54,170.4412,1.062494,54.14706,2.702203,2
170,54,170.4412,1.062494,54.14706,2.702203,2
170,52,170.4412,1.062494,54.14706,2.702203,2
173,57,170.4412,1.062494,54.14706,2.702203,2
170,52,170.4412,1.062494,54.14706,2.702203,2
170,54,170.4412,1.062494,54.14706,2.702203,2
170,52,170.4412,1.062494,54.14706,2.702203,2
170,52,170.4412,1.062494,54.14706,2.702203,2
170,54,170.4412,1.062494,54.14706,2.702203,2
170,54,170.4412,1.062494,54.14706,2.702203,2
170,54,170.4412,1.062494,54.14706,2.702203,2
170,46,170.4412,1.062494,54.14706,2.702203,2
170,52,170.4412,1.062494,54.14706,2.702203,2
170,52,170.4412,1.062494,54.14706,2.702203,2
170,54,170.4412,1.062494,54.14706,2.702203,2
170,50,170.4412,1.062494,54.14706,2.702203,2
170,57,170.4412,1.062494,54.14706,2.702203,2
170,52,170.4412,1.062494,54.14706,2.702203,2
170,57,170.4412,1.062494,54.14706,2.702203,2
170,54,170.4412,1.062494,54.14706,2.702203,2
170,57,170.4412,1.062494,54.14706,2.702203,2
170,57,170.4412,1.062494,54.14706,2.702203,2
170,54,170.4412,1.062494,54.14706,2.702203,2
170,54,170.4412,1.062494,54.14706,2.702203,2
170,54,170.4412,1.062494,54.14706,2.702203,2
173,54,170.4412,1.062494,54.14706,2.702203,2
173,59,170.4412,1.062494,54.14706,2.702203,2
170,54,170.4412,1.062494,54.14706,2.702203,2
173,60,170.4412,1.062494,54.14706,2.702203,2
170,57,170.4412,1.062494,54.14706,2.702203,2
170,57,170.4412,1.062494,54.14706,2.702203,2
173,57,170.4412,1.062494,54.14706,2.702203,2
160,46,159.7352941,0.850910361,47.76470588,3.865829365,3
160,49,159.7353,0.85091,47.76471,3.865829,3
157,49,159.7353,0.85091,47.76471,3.865829,3
160,60,159.7353,0.85091,47.76471,3.865829,3
160,62,159.7353,0.85091,47.76471,3.865829,3
160,49,159.7353,0.85091,47.76471,3.865829,3
160,47,159.7353,0.85091,47.76471,3.865829,3
157,47,159.7353,0.85091,47.76471,3.865829,3
157,47,159.7353,0.85091,47.76471,3.865829,3
160,47,159.7353,0.85091,47.76471,3.865829,3
160,47,159.7353,0.85091,47.76471,3.865829,3
160,42,159.7353,0.85091,47.76471,3.865829,3
160,49,159.7353,0.85091,47.76471,3.865829,3
160,47,159.7353,0.85091,47.76471,3.865829,3
160,49,159.7353,0.85091,47.76471,3.865829,3
160,47,159.7353,0.85091,47.76471,3.865829,3
160,47,159.7353,0.85091,47.76471,3.865829,3
160,42,159.7353,0.85091,47.76471,3.865829,3
160,49,159.7353,0.85091,47.76471,3.865829,3
160,49,159.7353,0.85091,47.76471,3.865829,3
160,49,159.7353,0.85091,47.76471,3.865829,3
160,49,159.7353,0.85091,47.76471,3.865829,3
160,49,159.7353,0.85091,47.76471,3.865829,3
160,49,159.7353,0.85091,47.76471,3.865829,3
160,46,159.7353,0.85091,47.76471,3.865829,3
160,46,159.7353,0.85091,47.76471,3.865829,3
160,46,159.7353,0.85091,47.76471,3.865829,3
160,46,159.7353,0.85091,47.76471,3.865829,3
160,46,159.7353,0.85091,47.76471,3.865829,3
160,44,159.7353,0.85091,47.76471,3.865829,3
160,47,159.7353,0.85091,47.76471,3.865829,3
160,42,159.7353,0.85091,47.76471,3.865829,3
160,47,159.7353,0.85091,47.76471,3.865829,3
160,47,159.7353,0.85091,47.76471,3.865829,3
170,57,172.2352941,1.783236046,58.52941176,3.079680027,4
170,60,172.2353,1.783236,58.52941,3.07968,4
170,57,172.2353,1.783236,58.52941,3.07968,4
170,57,172.2353,1.783236,58.52941,3.07968,4
170,60,172.2353,1.783236,58.52941,3.07968,4
170,57,172.2353,1.783236,58.52941,3.07968,4
175,57,172.2353,1.783236,58.52941,3.07968,4
178,70,172.2353,1.783236,58.52941,3.07968,4
170,57,172.2353,1.783236,58.52941,3.07968,4
173,60,172.2353,1.783236,58.52941,3.07968,4
173,60,172.2353,1.783236,58.52941,3.07968,4
173,57,172.2353,1.783236,58.52941,3.07968,4
173,57,172.2353,1.783236,58.52941,3.07968,4
173,60,172.2353,1.783236,58.52941,3.07968,4
173,60,172.2353,1.783236,58.52941,3.07968,4
173,60,172.2353,1.783236,58.52941,3.07968,4
173,57,172.2353,1.783236,58.52941,3.07968,4
173,57,172.2353,1.783236,58.52941,3.07968,4
173,62,172.2353,1.783236,58.52941,3.07968,4
173,60,172.2353,1.783236,58.52941,3.07968,4
173,60,172.2353,1.783236,58.52941,3.07968,4
173,60,172.2353,1.783236,58.52941,3.07968,4
173,60,172.2353,1.783236,58.52941,3.07968,4
173,60,172.2353,1.783236,58.52941,3.07968,4
173,57,172.2353,1.783236,58.52941,3.07968,4
173,60,172.2353,1.783236,58.52941,3.07968,4
170,57,172.2353,1.783236,58.52941,3.07968,4
173,60,172.2353,1.783236,58.52941,3.07968,4
173,57,172.2353,1.783236,58.52941,3.07968,4
170,49,172.2353,1.783236,58.52941,3.07968,4
173,57,172.2353,1.783236,58.52941,3.07968,4
173,60,172.2353,1.783236,58.52941,3.07968,4
170,57,172.2353,1.783236,58.52941,3.07968,4
170,54,172.2353,1.783236,58.52941,3.07968,4
170,55,172.2058824,7.760304011,59.58823529,11.46636423,5
175,62,172.2059,7.760304,59.58824,11.46636,5
173,60,172.2059,7.760304,59.58824,11.46636,5
173,60,172.2059,7.760304,59.58824,11.46636,5
173,60,172.2059,7.760304,59.58824,11.46636,5
173,60,172.2059,7.760304,59.58824,11.46636,5
173,60,172.2059,7.760304,59.58824,11.46636,5
168,59,172.2059,7.760304,59.58824,11.46636,5
165,70,172.2059,7.760304,59.58824,11.46636,5
183,70,172.2059,7.760304,59.58824,11.46636,5
173,57,172.2059,7.760304,59.58824,11.46636,5
173,64,172.2059,7.760304,59.58824,11.46636,5
165,79,172.2059,7.760304,59.58824,11.46636,5
175,82,172.2059,7.760304,59.58824,11.46636,5
185,67,172.2059,7.760304,59.58824,11.46636,5
188,55,172.2059,7.760304,59.58824,11.46636,5
168,55,172.2059,7.760304,59.58824,11.46636,5
173,52,172.2059,7.760304,59.58824,11.46636,5
175,64,172.2059,7.760304,59.58824,11.46636,5
178,70,172.2059,7.760304,59.58824,11.46636,5
180,72,172.2059,7.760304,59.58824,11.46636,5
178,70,172.2059,7.760304,59.58824,11.46636,5
178,70,172.2059,7.760304,59.58824,11.46636,5
178,64,172.2059,7.760304,59.58824,11.46636,5
173,60,172.2059,7.760304,59.58824,11.46636,5
173,60,172.2059,7.760304,59.58824,11.46636,5
173,60,172.2059,7.760304,59.58824,11.46636,5
173,55,172.2059,7.760304,59.58824,11.46636,5
173,57,172.2059,7.760304,59.58824,11.46636,5
170,57,172.2059,7.760304,59.58824,11.46636,5
150,34,172.2059,7.760304,59.58824,11.46636,5
162,41,172.2059,7.760304,59.58824,11.46636,5
150,24,172.2059,7.760304,59.58824,11.46636,5
165,41,172.2059,7.760304,59.58824,11.46636,5
145,24,171.7647059,5.460929122,48.32352941,5.944451631,6
160,49,171.7647,5.460929,48.32353,5.944452,6
180,34,171.7647,5.460929,48.32353,5.944452,6
168,46,171.7647,5.460929,48.32353,5.944452,6
173,49,171.7647,5.460929,48.32353,5.944452,6
170,42,171.7647,5.460929,48.32353,5.944452,6
173,42,171.7647,5.460929,48.32353,5.944452,6
173,46,171.7647,5.460929,48.32353,5.944452,6
173,52,171.7647,5.460929,48.32353,5.944452,6
173,52,171.7647,5.460929,48.32353,5.944452,6
173,52,171.7647,5.460929,48.32353,5.944452,6
173,42,171.7647,5.460929,48.32353,5.944452,6
173,49,171.7647,5.460929,48.32353,5.944452,6
173,49,171.7647,5.460929,48.32353,5.944452,6
173,52,171.7647,5.460929,48.32353,5.944452,6
173,52,171.7647,5.460929,48.32353,5.944452,6
173,52,171.7647,5.460929,48.32353,5.944452,6
173,42,171.7647,5.460929,48.32353,5.944452,6
173,49,171.7647,5.460929,48.32353,5.944452,6
173,49,171.7647,5.460929,48.32353,5.944452,6
173,49,171.7647,5.460929,48.32353,5.944452,6
173,49,171.7647,5.460929,48.32353,5.944452,6
173,52,171.7647,5.460929,48.32353,5.944452,6
173,52,171.7647,5.460929,48.32353,5.944452,6
173,52,171.7647,5.460929,48.32353,5.944452,6
173,52,171.7647,5.460929,48.32353,5.944452,6
173,52,171.7647,5.460929,48.32353,5.944452,6
173,52,171.7647,5.460929,48.32353,5.944452,6
173,52,171.7647,5.460929,48.32353,5.944452,6
173,52,171.7647,5.460929,48.32353,5.944452,6
173,52,171.7647,5.460929,48.32353,5.944452,6
173,49,171.7647,5.460929,48.32353,5.944452,6
173,52,171.7647,5.460929,48.32353,5.944452,6
173,52,171.7647,5.460929,48.32353,5.944452,6
195,57,195,0,54.61764706,1.863183643,7
195,55,195,0,54.61765,1.863184,7
195,57,195,0,54.61765,1.863184,7
195,57,195,0,54.61765,1.863184,7
195,55,195,0,54.61765,1.863184,7
195,46,195,0,54.61765,1.863184,7
195,56,195,0,54.61765,1.863184,7
195,57,195,0,54.61765,1.863184,7
195,56,195,0,54.61765,1.863184,7
195,56,195,0,54.61765,1.863184,7
195,55,195,0,54.61765,1.863184,7
195,55,195,0,54.61765,1.863184,7
195,56,195,0,54.61765,1.863184,7
195,54,195,0,54.61765,1.863184,7
195,55,195,0,54.61765,1.863184,7
195,53,195,0,54.61765,1.863184,7
195,54,195,0,54.61765,1.863184,7
195,54,195,0,54.61765,1.863184,7
195,54,195,0,54.61765,1.863184,7
195,55,195,0,54.61765,1.863184,7
195,55,195,0,54.61765,1.863184,7
195,53,195,0,54.61765,1.863184,7
195,55,195,0,54.61765,1.863184,7
195,55,195,0,54.61765,1.863184,7
195,55,195,0,54.61765,1.863184,7
195,54,195,0,54.61765,1.863184,7
195,54,195,0,54.61765,1.863184,7
195,54,195,0,54.61765,1.863184,7
195,55,195,0,54.61765,1.863184,7
195,54,195,0,54.61765,1.863184,7
195,54,195,0,54.61765,1.863184,7
195,54,195,0,54.61765,1.863184,7
195,55,195,0,54.61765,1.863184,7
195,53,195,0,54.61765,1.863184,7
195,46,175.3235294,0.467822756,45.97058824,0.168957725,8
176,46,175.3235,0.467823,45.97059,0.168958,8
175,46,175.3235,0.467823,45.97059,0.168958,8
175,46,175.3235,0.467823,45.97059,0.168958,8
175,46,175.3235,0.467823,45.97059,0.168958,8
175,46,175.3235,0.467823,45.97059,0.168958,8
175,46,175.3235,0.467823,45.97059,0.168958,8
175,46,175.3235,0.467823,45.97059,0.168958,8
175,46,175.3235,0.467823,45.97059,0.168958,8
176,46,175.3235,0.467823,45.97059,0.168958,8
175,46,175.3235,0.467823,45.97059,0.168958,8
175,46,175.3235,0.467823,45.97059,0.168958,8
176,46,175.3235,0.467823,45.97059,0.168958,8
176,46,175.3235,0.467823,45.97059,0.168958,8
176,46,175.3235,0.467823,45.97059,0.168958,8
176,46,175.3235,0.467823,45.97059,0.168958,8
176,46,175.3235,0.467823,45.97059,0.168958,8
176,46,175.3235,0.467823,45.97059,0.168958,8
175,46,175.3235,0.467823,45.97059,0.168958,8
175,46,175.3235,0.467823,45.97059,0.168958,8
175,46,175.3235,0.467823,45.97059,0.168958,8
175,46,175.3235,0.467823,45.97059,0.168958,8
176,46,175.3235,0.467823,45.97059,0.168958,8
175,46,175.3235,0.467823,45.97059,0.168958,8
175,46,175.3235,0.467823,45.97059,0.168958,8
175,46,175.3235,0.467823,45.97059,0.168958,8
175,46,175.3235,0.467823,45.97059,0.168958,8
175,46,175.3235,0.467823,45.97059,0.168958,8
175,45,175.3235,0.467823,45.97059,0.168958,8
175,46,175.3235,0.467823,45.97059,0.168958,8
176,46,175.3235,0.467823,45.97059,0.168958,8
175,46,175.3235,0.467823,45.97059,0.168958,8
175,46,175.3235,0.467823,45.97059,0.168958,8
175,46,175.3235,0.467823,45.97059,0.168958,8
172,55,172.0588235,0.235294118,54.41176471,0.548669356,9
172,54,172.0588,0.235294,54.41176,0.548669,9
172,55,172.0588,0.235294,54.41176,0.548669,9
172,55,172.0588,0.235294,54.41176,0.548669,9
172,56,172.0588,0.235294,54.41176,0.548669,9
172,55,172.0588,0.235294,54.41176,0.548669,9
172,54,172.0588,0.235294,54.41176,0.548669,9
172,55,172.0588,0.235294,54.41176,0.548669,9
172,54,172.0588,0.235294,54.41176,0.548669,9
172,55,172.0588,0.235294,54.41176,0.548669,9
172,55,172.0588,0.235294,54.41176,0.548669,9
172,54,172.0588,0.235294,54.41176,0.548669,9
172,54,172.0588,0.235294,54.41176,0.548669,9
173,55,172.0588,0.235294,54.41176,0.548669,9
173,54,172.0588,0.235294,54.41176,0.548669,9
172,54,172.0588,0.235294,54.41176,0.548669,9
172,55,172.0588,0.235294,54.41176,0.548669,9
172,54,172.0588,0.235294,54.41176,0.548669,9
172,54,172.0588,0.235294,54.41176,0.548669,9
172,54,172.0588,0.235294,54.41176,0.548669,9
172,54,172.0588,0.235294,54.41176,0.548669,9
172,54,172.0588,0.235294,54.41176,0.548669,9
172,54,172.0588,0.235294,54.41176,0.548669,9
172,54,172.0588,0.235294,54.41176,0.548669,9
172,54,172.0588,0.235294,54.41176,0.548669,9
172,55,172.0588,0.235294,54.41176,0.548669,9
172,54,172.0588,0.235294,54.41176,0.548669,9
172,54,172.0588,0.235294,54.41176,0.548669,9
172,55,172.0588,0.235294,54.41176,0.548669,9
172,54,172.0588,0.235294,54.41176,0.548669,9
172,54,172.0588,0.235294,54.41176,0.548669,9
172,54,172.0588,0.235294,54.41176,0.548669,9
172,54,172.0588,0.235294,54.41176,0.548669,9
172,55,172.0588,0.235294,54.41176,0.548669,9
173,69,176.7058824,1.581685842,60.76470588,3.049192984,10
175,62,176.7059,1.581686,60.76471,3.049193,10
175,62,176.7059,1.581686,60.76471,3.049193,10
175,57,176.7059,1.581686,60.76471,3.049193,10
178,65,176.7059,1.581686,60.76471,3.049193,10
178,62,176.7059,1.581686,60.76471,3.049193,10
175,59,176.7059,1.581686,60.76471,3.049193,10
175,55,176.7059,1.581686,60.76471,3.049193,10
175,57,176.7059,1.581686,60.76471,3.049193,10
175,59,176.7059,1.581686,60.76471,3.049193,10
175,59,176.7059,1.581686,60.76471,3.049193,10
178,59,176.7059,1.581686,60.76471,3.049193,10
178,59,176.7059,1.581686,60.76471,3.049193,10
178,59,176.7059,1.581686,60.76471,3.049193,10
178,62,176.7059,1.581686,60.76471,3.049193,10
178,59,176.7059,1.581686,60.76471,3.049193,10
178,57,176.7059,1.581686,60.76471,3.049193,10
178,64,176.7059,1.581686,60.76471,3.049193,10
178,62,176.7059,1.581686,60.76471,3.049193,10
178,62,176.7059,1.581686,60.76471,3.049193,10
178,62,176.7059,1.581686,60.76471,3.049193,10
178,62,176.7059,1.581686,60.76471,3.049193,10
178,62,176.7059,1.581686,60.76471,3.049193,10
178,62,176.7059,1.581686,60.76471,3.049193,10
178,62,176.7059,1.581686,60.76471,3.049193,10
178,59,176.7059,1.581686,60.76471,3.049193,10
175,59,176.7059,1.581686,60.76471,3.049193,10
175,59,176.7059,1.581686,60.76471,3.049193,10
175,65,176.7059,1.581686,60.76471,3.049193,10
175,62,176.7059,1.581686,60.76471,3.049193,10
178,55,176.7059,1.581686,60.76471,3.049193,10
178,67,176.7059,1.581686,60.76471,3.049193,10
175,62,176.7059,1.581686,60.76471,3.049193,10
178,59,176.7059,1.581686,60.76471,3.049193,10
